season,week,celebrity_name,judge_total,judge_rank,fan_rank,fan_vote_share,fan_votes_absolute,total_votes_assumed,scheme,eliminated_end_of_week,judge_percent
29,4,Jesse Metcalfe,7.0,11.5,1.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
29,4,Chrishell Stause,7.333333333333333,8.5,4.0,0.10989010989010989,1098901.0989010988,10000000,rank,0,
29,4,Skai Jackson,9.333333333333334,1.0,12.0,0.02197802197802198,219780.2197802198,10000000,rank,0,
29,4,Justina Machado,8.0,5.0,6.0,0.08791208791208792,879120.8791208792,10000000,rank,0,
29,4,Veron Davis,7.333333333333333,8.5,5.0,0.0989010989010989,989010.989010989,10000000,rank,0,
29,4,Johnny Weir,8.0,5.0,7.0,0.07692307692307693,769230.7692307692,10000000,rank,0,
29,4,Nev Schulman,8.0,5.0,8.0,0.06593406593406594,659340.6593406594,10000000,rank,0,
29,4,AJ McLean,8.0,5.0,9.0,0.054945054945054944,549450.5494505494,10000000,rank,0,
29,4,Nelly,7.0,11.5,2.0,0.13186813186813187,1318681.3186813188,10000000,rank,0,
29,4,Kaitlyn Bristowe,8.333333333333334,2.0,11.0,0.03296703296703297,329670.3296703297,10000000,rank,0,
29,4,Monica Aldama,8.0,5.0,10.0,0.04395604395604396,439560.4395604396,10000000,rank,0,
29,4,Jeannie Mai,7.0,11.5,3.0,0.12087912087912088,1208791.2087912087,10000000,rank,0,
29,5,Jesse Metcalfe,6.333333333333333,11.5,12.0,0.01282051282051282,128205.1282051282,10000000,rank,1,
29,5,Chrishell Stause,6.333333333333333,11.5,1.0,0.15384615384615385,1538461.5384615385,10000000,rank,0,
29,5,Skai Jackson,8.0,7.0,3.0,0.1282051282051282,1282051.282051282,10000000,rank,0,
29,5,Justina Machado,8.0,7.0,4.0,0.11538461538461539,1153846.153846154,10000000,rank,0,
29,5,Veron Davis,7.0,10.0,2.0,0.14102564102564102,1410256.4102564103,10000000,rank,0,
29,5,Johnny Weir,9.666666666666666,1.0,11.0,0.02564102564102564,256410.2564102564,10000000,rank,0,
29,5,Nev Schulman,8.666666666666666,3.5,8.0,0.0641025641025641,641025.641025641,10000000,rank,0,
29,5,AJ McLean,8.0,7.0,5.0,0.10256410256410256,1025641.0256410256,10000000,rank,0,
29,5,Nelly,8.0,7.0,6.0,0.08974358974358974,897435.8974358975,10000000,rank,0,
29,5,Kaitlyn Bristowe,9.0,2.0,10.0,0.038461538461538464,384615.3846153846,10000000,rank,0,
29,5,Monica Aldama,8.666666666666666,3.5,9.0,0.05128205128205128,512820.5128205128,10000000,rank,0,
29,5,Jeannie Mai,8.0,7.0,7.0,0.07692307692307693,769230.7692307692,10000000,rank,0,
29,6,Chrishell Stause,8.0,7.5,3.0,0.13636363636363635,1363636.3636363635,10000000,rank,0,
29,6,Skai Jackson,6.0,11.0,1.0,0.16666666666666666,1666666.6666666665,10000000,rank,0,
29,6,Justina Machado,9.0,2.5,7.0,0.07575757575757576,757575.7575757576,10000000,rank,0,
29,6,Veron Davis,7.0,10.0,11.0,0.015151515151515152,151515.15151515152,10000000,rank,1,
29,6,Johnny Weir,7.333333333333333,9.0,2.0,0.15151515151515152,1515151.5151515151,10000000,rank,0,
29,6,Nev Schulman,8.666666666666666,5.0,6.0,0.09090909090909091,909090.9090909091,10000000,rank,0,
29,6,AJ McLean,9.0,2.5,8.0,0.06060606060606061,606060.6060606061,10000000,rank,0,
29,6,Nelly,8.0,7.5,4.0,0.12121212121212122,1212121.2121212122,10000000,rank,0,
29,6,Kaitlyn Bristowe,9.0,2.5,9.0,0.045454545454545456,454545.45454545453,10000000,rank,0,
29,6,Monica Aldama,9.0,2.5,10.0,0.030303030303030304,303030.30303030304,10000000,rank,0,
29,6,Jeannie Mai,8.333333333333334,6.0,5.0,0.10606060606060606,1060606.0606060605,10000000,rank,0,
29,7,Chrishell Stause,8.666666666666666,6.0,2.0,0.16363636363636364,1636363.6363636365,10000000,rank,0,
29,7,Skai Jackson,9.0,3.0,5.0,0.10909090909090909,1090909.0909090908,10000000,rank,0,
29,7,Justina Machado,8.666666666666666,6.0,3.0,0.14545454545454545,1454545.4545454546,10000000,rank,0,
29,7,Johnny Weir,9.0,3.0,6.0,0.09090909090909091,909090.9090909091,10000000,rank,0,
29,7,Nev Schulman,10.0,1.0,8.0,0.05454545454545454,545454.5454545454,10000000,rank,0,
29,7,AJ McLean,8.666666666666666,6.0,4.0,0.12727272727272726,1272727.2727272727,10000000,rank,0,
29,7,Nelly,9.0,3.0,7.0,0.07272727272727272,727272.7272727273,10000000,rank,0,
29,7,Kaitlyn Bristowe,8.0,9.0,1.0,0.18181818181818182,1818181.8181818181,10000000,rank,0,
29,7,Monica Aldama,7.333333333333333,10.0,10.0,0.01818181818181818,181818.18181818182,10000000,rank,1,
29,7,Jeannie Mai,8.333333333333334,8.0,9.0,0.03636363636363636,363636.36363636365,10000000,rank,1,
29,8,Chrishell Stause,9.0,5.5,8.0,0.027777777777777776,277777.77777777775,10000000,rank,1,
29,8,Skai Jackson,8.999933333333333,7.0,2.0,0.19444444444444445,1944444.4444444445,10000000,rank,0,
29,8,Justina Machado,9.6666,3.0,5.0,0.1111111111111111,1111111.111111111,10000000,rank,0,
29,8,Johnny Weir,10.0,1.5,6.0,0.08333333333333333,833333.3333333333,10000000,rank,0,
29,8,Nev Schulman,10.0,1.5,7.0,0.05555555555555555,555555.5555555555,10000000,rank,0,
29,8,AJ McLean,9.0,5.5,3.0,0.16666666666666666,1666666.6666666665,10000000,rank,0,
29,8,Nelly,8.0,8.0,1.0,0.2222222222222222,2222222.222222222,10000000,rank,0,
29,8,Kaitlyn Bristowe,9.333333333333334,4.0,4.0,0.1388888888888889,1388888.888888889,10000000,rank,0,
29,9,Skai Jackson,9.6666,3.5,3.0,0.17857142857142858,1785714.2857142857,10000000,rank,0,
29,9,Justina Machado,8.6666,5.0,2.0,0.21428571428571427,2142857.1428571427,10000000,rank,0,
29,9,Johnny Weir,10.0,1.5,5.0,0.10714285714285714,1071428.5714285714,10000000,rank,0,
29,9,Nev Schulman,9.6666,3.5,4.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
29,9,AJ McLean,8.333266666666667,6.0,7.0,0.03571428571428571,357142.8571428571,10000000,rank,1,
29,9,Nelly,8.0,7.0,1.0,0.25,2500000.0,10000000,rank,0,
29,9,Kaitlyn Bristowe,10.0,1.5,6.0,0.07142857142857142,714285.7142857142,10000000,rank,0,
29,10,Skai Jackson,9.5,4.5,5.0,0.09523809523809523,952380.9523809523,10000000,rank,1,
29,10,Justina Machado,9.666666666666666,3.0,2.0,0.23809523809523808,2380952.3809523806,10000000,rank,0,
29,10,Johnny Weir,9.5,4.5,6.0,0.047619047619047616,476190.47619047615,10000000,rank,1,
29,10,Nev Schulman,10.0,1.5,3.0,0.19047619047619047,1904761.9047619046,10000000,rank,0,
29,10,Nelly,9.333333333333334,6.0,1.0,0.2857142857142857,2857142.857142857,10000000,rank,0,
29,10,Kaitlyn Bristowe,10.0,1.5,4.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
29,11,Justina Machado,10.0,2.0,2.0,0.3,3000000.0,10000000,rank,0,
29,11,Nev Schulman,10.0,2.0,2.0,0.3,3000000.0,10000000,rank,0,
29,11,Nelly,9.5,4.0,4.0,0.1,1000000.0,10000000,rank,0,
29,11,Kaitlyn Bristowe,10.0,2.0,2.0,0.3,3000000.0,10000000,rank,0,
30,1,Martin Kove,3.25,15.0,15.0,0.008333333333333333,83333.33333333333,10000000,rank,0,
30,1,Brian Austin Green,6.0,10.5,10.5,0.04583333333333333,458333.3333333333,10000000,rank,0,
30,1,Melora Hardin,6.5,5.5,5.5,0.0875,875000.0,10000000,rank,0,
30,1,Matt James,6.0,10.5,10.5,0.04583333333333333,458333.3333333333,10000000,rank,0,
30,1,"Mike ""The Miz"" Mizanin",6.0,10.5,10.5,0.04583333333333333,458333.3333333333,10000000,rank,0,
30,1,Suni Lee,7.0,2.5,2.5,0.1125,1125000.0,10000000,rank,0,
30,1,Iman Shumpert,5.25,14.0,14.0,0.016666666666666666,166666.66666666666,10000000,rank,0,
30,1,Cody Rigsby,6.0,10.5,10.5,0.04583333333333333,458333.3333333333,10000000,rank,0,
30,1,Melanie C,6.75,4.0,4.0,0.1,1000000.0,10000000,rank,0,
30,1,Jimmie Allen,5.5,13.0,13.0,0.025,250000.0,10000000,rank,0,
30,1,Olivia Jade,6.25,7.5,7.5,0.07083333333333333,708333.3333333334,10000000,rank,0,
30,1,JoJo Siwa,7.25,1.0,1.0,0.125,1250000.0,10000000,rank,0,
30,1,Christine Chiu,6.25,7.5,7.5,0.07083333333333333,708333.3333333334,10000000,rank,0,
30,1,Kenya Moore,6.5,5.5,5.5,0.0875,875000.0,10000000,rank,0,
30,1,Amanda Kloots,7.0,2.5,2.5,0.1125,1125000.0,10000000,rank,0,
30,2,Martin Kove,3.75,15.0,15.0,0.008333333333333333,83333.33333333333,10000000,rank,1,
30,2,Brian Austin Green,5.75,13.0,2.0,0.11666666666666667,1166666.6666666667,10000000,rank,0,
30,2,Melora Hardin,6.75,6.0,8.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
30,2,Matt James,5.5,14.0,1.0,0.125,1250000.0,10000000,rank,0,
30,2,"Mike ""The Miz"" Mizanin",6.5,8.0,7.0,0.075,750000.0,10000000,rank,0,
30,2,Suni Lee,7.0,4.0,11.0,0.041666666666666664,416666.6666666666,10000000,rank,0,
30,2,Iman Shumpert,6.25,9.0,6.0,0.08333333333333333,833333.3333333333,10000000,rank,0,
30,2,Cody Rigsby,6.0,11.0,3.0,0.10833333333333334,1083333.3333333333,10000000,rank,0,
30,2,Melanie C,7.5,3.0,12.0,0.03333333333333333,333333.3333333333,10000000,rank,0,
30,2,Jimmie Allen,6.75,6.0,9.0,0.058333333333333334,583333.3333333334,10000000,rank,0,
30,2,Olivia Jade,6.75,6.0,10.0,0.05,500000.0,10000000,rank,0,
30,2,JoJo Siwa,7.75,2.0,13.0,0.025,250000.0,10000000,rank,0,
30,2,Christine Chiu,6.0,11.0,4.0,0.1,1000000.0,10000000,rank,0,
30,2,Kenya Moore,6.0,11.0,5.0,0.09166666666666666,916666.6666666666,10000000,rank,0,
30,2,Amanda Kloots,8.0,1.0,14.0,0.016666666666666666,166666.66666666666,10000000,rank,0,
30,3,Brian Austin Green,6.333333333333333,12.5,2.0,0.12380952380952381,1238095.238095238,10000000,rank,0,
30,3,Melora Hardin,7.666666666666667,4.0,10.0,0.047619047619047616,476190.47619047615,10000000,rank,0,
30,3,Matt James,6.666666666666667,10.5,4.0,0.10476190476190476,1047619.0476190477,10000000,rank,0,
30,3,"Mike ""The Miz"" Mizanin",7.333333333333333,5.5,8.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
30,3,Suni Lee,7.0,8.0,6.0,0.08571428571428572,857142.8571428572,10000000,rank,0,
30,3,Iman Shumpert,6.333333333333333,12.5,3.0,0.11428571428571428,1142857.1428571427,10000000,rank,0,
30,3,Cody Rigsby,6.0,14.0,1.0,0.13333333333333333,1333333.3333333333,10000000,rank,0,
30,3,Melanie C,7.333333333333333,5.5,9.0,0.05714285714285714,571428.5714285714,10000000,rank,0,
30,3,Jimmie Allen,6.666666666666667,10.5,5.0,0.09523809523809523,952380.9523809523,10000000,rank,0,
30,3,Olivia Jade,8.0,2.0,11.0,0.0380952380952381,380952.380952381,10000000,rank,0,
30,3,JoJo Siwa,8.0,2.0,12.0,0.02857142857142857,285714.2857142857,10000000,rank,0,
30,3,Christine Chiu,7.0,8.0,14.0,0.009523809523809525,95238.09523809525,10000000,rank,1,
30,3,Kenya Moore,7.0,8.0,7.0,0.0761904761904762,761904.761904762,10000000,rank,0,
30,3,Amanda Kloots,8.0,2.0,13.0,0.01904761904761905,190476.1904761905,10000000,rank,0,
30,4,Brian Austin Green,6.5,13.0,13.0,0.01098901098901099,109890.1098901099,10000000,rank,1,
30,4,Melora Hardin,9.125,1.0,11.0,0.03296703296703297,329670.3296703297,10000000,rank,0,
30,4,Matt James,7.125,12.0,12.0,0.02197802197802198,219780.2197802198,10000000,rank,1,
30,4,"Mike ""The Miz"" Mizanin",8.125,7.5,4.0,0.10989010989010989,1098901.0989010988,10000000,rank,0,
30,4,Suni Lee,8.5,4.5,7.0,0.07692307692307693,769230.7692307692,10000000,rank,0,
30,4,Iman Shumpert,7.875,9.0,3.0,0.12087912087912088,1208791.2087912087,10000000,rank,0,
30,4,Cody Rigsby,7.25,11.0,1.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
30,4,Melanie C,8.25,6.0,6.0,0.08791208791208792,879120.8791208792,10000000,rank,0,
30,4,Jimmie Allen,8.125,7.5,5.0,0.0989010989010989,989010.989010989,10000000,rank,0,
30,4,Olivia Jade,8.75,2.5,9.0,0.054945054945054944,549450.5494505494,10000000,rank,0,
30,4,JoJo Siwa,8.75,2.5,10.0,0.04395604395604396,439560.4395604396,10000000,rank,0,
30,4,Kenya Moore,7.375,10.0,2.0,0.13186813186813187,1318681.3186813188,10000000,rank,0,
30,4,Amanda Kloots,8.5,4.5,8.0,0.06593406593406594,659340.6593406594,10000000,rank,0,
30,5,Melora Hardin,9.0,5.0,5.0,0.10606060606060606,1060606.0606060605,10000000,rank,0,
30,5,"Mike ""The Miz"" Mizanin",8.0,9.5,2.0,0.15151515151515152,1515151.5151515151,10000000,rank,0,
30,5,Suni Lee,9.0,5.0,6.0,0.09090909090909091,909090.9090909091,10000000,rank,0,
30,5,Iman Shumpert,7.0,11.0,1.0,0.16666666666666666,1666666.6666666665,10000000,rank,0,
30,5,Cody Rigsby,8.0,9.5,3.0,0.13636363636363635,1363636.3636363635,10000000,rank,0,
30,5,Melanie C,9.0,5.0,11.0,0.015151515151515152,151515.15151515152,10000000,rank,1,
30,5,Jimmie Allen,8.5,8.0,4.0,0.12121212121212122,1212121.2121212122,10000000,rank,0,
30,5,Olivia Jade,9.0,5.0,7.0,0.07575757575757576,757575.7575757576,10000000,rank,0,
30,5,JoJo Siwa,10.0,1.0,10.0,0.030303030303030304,303030.30303030304,10000000,rank,0,
30,5,Kenya Moore,9.0,5.0,8.0,0.06060606060606061,606060.6060606061,10000000,rank,0,
30,5,Amanda Kloots,9.75,2.0,9.0,0.045454545454545456,454545.45454545453,10000000,rank,0,
30,6,Melora Hardin,8.5,8.5,1.0,0.18181818181818182,1818181.8181818181,10000000,rank,0,
30,6,"Mike ""The Miz"" Mizanin",8.5,8.5,2.0,0.16363636363636364,1636363.6363636365,10000000,rank,0,
30,6,Suni Lee,9.0,6.0,3.0,0.14545454545454545,1454545.4545454546,10000000,rank,0,
30,6,Iman Shumpert,10.0,1.5,8.0,0.05454545454545454,545454.5454545454,10000000,rank,0,
30,6,Cody Rigsby,9.0,6.0,4.0,0.12727272727272726,1272727.2727272727,10000000,rank,0,
30,6,Jimmie Allen,9.5,3.5,6.0,0.09090909090909091,909090.9090909091,10000000,rank,0,
30,6,Olivia Jade,9.0,6.0,5.0,0.10909090909090909,1090909.0909090908,10000000,rank,0,
30,6,JoJo Siwa,10.0,1.5,9.0,0.03636363636363636,363636.36363636365,10000000,rank,0,
30,6,Kenya Moore,8.0,10.0,10.0,0.01818181818181818,181818.18181818182,10000000,rank,1,
30,6,Amanda Kloots,9.5,3.5,7.0,0.07272727272727272,727272.7272727273,10000000,rank,0,
30,7,Melora Hardin,9.5,3.5,5.0,0.1111111111111111,1111111.111111111,10000000,rank,0,
30,7,"Mike ""The Miz"" Mizanin",8.0,9.0,9.0,0.022222222222222223,222222.22222222222,10000000,rank,1,
30,7,Suni Lee,8.5,7.0,1.0,0.2,2000000.0,10000000,rank,0,
30,7,Iman Shumpert,8.5,7.0,2.0,0.17777777777777778,1777777.7777777778,10000000,rank,0,
30,7,Cody Rigsby,9.0,5.0,4.0,0.13333333333333333,1333333.3333333333,10000000,rank,0,
30,7,Jimmie Allen,9.5,3.5,6.0,0.08888888888888889,888888.8888888889,10000000,rank,0,
30,7,Olivia Jade,10.5,1.0,8.0,0.044444444444444446,444444.44444444444,10000000,rank,0,
30,7,JoJo Siwa,9.75,2.0,7.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
30,7,Amanda Kloots,8.5,7.0,3.0,0.15555555555555556,1555555.5555555555,10000000,rank,0,
30,8,Melora Hardin,10.5,2.0,4.0,0.1388888888888889,1388888.888888889,10000000,rank,0,
30,8,Suni Lee,10.5,2.0,5.0,0.1111111111111111,1111111.111111111,10000000,rank,0,
30,8,Iman Shumpert,8.75,7.0,1.0,0.2222222222222222,2222222.222222222,10000000,rank,0,
30,8,Cody Rigsby,9.5,5.0,2.0,0.19444444444444445,1944444.4444444445,10000000,rank,0,
30,8,Jimmie Allen,8.0,8.0,8.0,0.027777777777777776,277777.77777777775,10000000,rank,1,
30,8,Olivia Jade,9.0,6.0,7.0,0.05555555555555555,555555.5555555555,10000000,rank,1,
30,8,JoJo Siwa,10.25,4.0,3.0,0.16666666666666666,1666666.6666666665,10000000,rank,0,
30,8,Amanda Kloots,10.5,2.0,6.0,0.08333333333333333,833333.3333333333,10000000,rank,0,
30,9,Melora Hardin,9.0,5.0,6.0,0.047619047619047616,476190.47619047615,10000000,rank,1,
30,9,Suni Lee,9.375,3.5,5.0,0.09523809523809523,952380.9523809523,10000000,rank,1,
30,9,Iman Shumpert,9.375,3.5,2.0,0.23809523809523808,2380952.3809523806,10000000,rank,0,
30,9,Cody Rigsby,8.875,6.0,1.0,0.2857142857142857,2857142.857142857,10000000,rank,0,
30,9,JoJo Siwa,10.0,1.0,4.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
30,9,Amanda Kloots,9.875,2.0,3.0,0.19047619047619047,1904761.9047619046,10000000,rank,0,
30,10,Iman Shumpert,10.0,1.5,1.5,0.35,3500000.0,10000000,rank,0,
30,10,Cody Rigsby,9.5,4.0,4.0,0.1,1000000.0,10000000,rank,0,
30,10,JoJo Siwa,10.0,1.5,1.5,0.35,3500000.0,10000000,rank,0,
30,10,Amanda Kloots,9.75,3.0,3.0,0.2,2000000.0,10000000,rank,0,
31,1,Jason Lewis,4.5,15.0,16.0,0.007352941176470588,73529.41176470589,10000000,rank,1,
31,1,Cheryl Ladd,5.25,10.5,5.0,0.08823529411764706,882352.9411764706,10000000,rank,0,
31,1,Selma Blair,7.0,4.0,11.0,0.04411764705882353,441176.4705882353,10000000,rank,0,
31,1,Joseph Baena,5.75,9.0,7.0,0.07352941176470588,735294.1176470588,10000000,rank,0,
31,1,Trevor Donovan,5.25,10.5,6.0,0.08088235294117647,808823.5294117647,10000000,rank,0,
31,1,Daniel Durant,6.75,6.0,10.0,0.051470588235294115,514705.88235294115,10000000,rank,0,
31,1,Wayne Brady,7.25,2.0,14.0,0.022058823529411766,220588.23529411765,10000000,rank,0,
31,1,Sam Champion,5.0,13.0,2.0,0.11029411764705882,1102941.1764705882,10000000,rank,0,
31,1,Jessie James Decker,5.0,13.0,3.0,0.10294117647058823,1029411.7647058823,10000000,rank,0,
31,1,Jordin Sparks,6.5,7.0,9.0,0.058823529411764705,588235.2941176471,10000000,rank,0,
31,1,Heidi D'Amelio,6.0,8.0,8.0,0.0661764705882353,661764.7058823529,10000000,rank,0,
31,1,Charli D'Amelio,8.0,1.0,15.0,0.014705882352941176,147058.82352941178,10000000,rank,0,
31,1,Teresa Giudice,5.0,13.0,4.0,0.09558823529411764,955882.3529411764,10000000,rank,0,
31,1,Vinny Guadagnino,4.25,16.0,1.0,0.11764705882352941,1176470.5882352942,10000000,rank,0,
31,1,Shangela,7.0,4.0,12.0,0.03676470588235294,367647.0588235294,10000000,rank,0,
31,1,Gabby Windey,7.0,4.0,13.0,0.029411764705882353,294117.64705882355,10000000,rank,0,
31,2,Cheryl Ladd,5.25,15.0,1.0,0.125,1250000.0,10000000,rank,0,
31,2,Selma Blair,7.0,7.0,7.0,0.075,750000.0,10000000,rank,0,
31,2,Joseph Baena,6.0,13.0,2.0,0.11666666666666667,1166666.6666666667,10000000,rank,0,
31,2,Trevor Donovan,7.5,4.0,11.0,0.041666666666666664,416666.6666666666,10000000,rank,0,
31,2,Daniel Durant,7.25,5.0,10.0,0.05,500000.0,10000000,rank,0,
31,2,Wayne Brady,8.0,2.0,12.0,0.03333333333333333,333333.3333333333,10000000,rank,0,
31,2,Sam Champion,6.5,11.0,4.0,0.1,1000000.0,10000000,rank,0,
31,2,Jessie James Decker,6.25,12.0,3.0,0.10833333333333334,1083333.3333333333,10000000,rank,0,
31,2,Jordin Sparks,6.75,9.5,5.0,0.09166666666666666,916666.6666666666,10000000,rank,0,
31,2,Heidi D'Amelio,7.0,7.0,8.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
31,2,Charli D'Amelio,8.0,2.0,13.0,0.025,250000.0,10000000,rank,0,
31,2,Teresa Giudice,5.75,14.0,15.0,0.008333333333333333,83333.33333333333,10000000,rank,1,
31,2,Vinny Guadagnino,6.75,9.5,6.0,0.08333333333333333,833333.3333333333,10000000,rank,0,
31,2,Shangela,7.0,7.0,9.0,0.058333333333333334,583333.3333333334,10000000,rank,0,
31,2,Gabby Windey,8.0,2.0,14.0,0.016666666666666666,166666.66666666666,10000000,rank,0,
31,3,Cheryl Ladd,6.0,13.0,14.0,0.009523809523809525,95238.09523809525,10000000,rank,1,
31,3,Selma Blair,7.0,9.0,5.0,0.09523809523809523,952380.9523809523,10000000,rank,0,
31,3,Joseph Baena,7.25,7.5,6.0,0.08571428571428572,857142.8571428572,10000000,rank,0,
31,3,Trevor Donovan,6.75,10.0,4.0,0.10476190476190476,1047619.0476190477,10000000,rank,0,
31,3,Daniel Durant,7.75,5.0,9.0,0.05714285714285714,571428.5714285714,10000000,rank,0,
31,3,Wayne Brady,8.25,2.0,11.0,0.0380952380952381,380952.380952381,10000000,rank,0,
31,3,Sam Champion,6.25,12.0,2.0,0.12380952380952381,1238095.238095238,10000000,rank,0,
31,3,Jessie James Decker,6.5,11.0,3.0,0.11428571428571428,1142857.1428571427,10000000,rank,0,
31,3,Jordin Sparks,7.25,7.5,7.0,0.0761904761904762,761904.761904762,10000000,rank,0,
31,3,Heidi D'Amelio,8.0,4.0,10.0,0.047619047619047616,476190.47619047615,10000000,rank,0,
31,3,Charli D'Amelio,8.25,2.0,12.0,0.02857142857142857,285714.2857142857,10000000,rank,0,
31,3,Vinny Guadagnino,5.75,14.0,1.0,0.13333333333333333,1333333.3333333333,10000000,rank,0,
31,3,Shangela,7.5,6.0,8.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
31,3,Gabby Windey,8.25,2.0,13.0,0.01904761904761905,190476.1904761905,10000000,rank,0,
31,4,Selma Blair,8.0,6.5,6.0,0.08791208791208792,879120.8791208792,10000000,rank,0,
31,4,Joseph Baena,7.0,11.5,1.0,0.14285714285714285,1428571.4285714284,10000000,rank,0,
31,4,Trevor Donovan,7.0,11.5,2.0,0.13186813186813187,1318681.3186813188,10000000,rank,0,
31,4,Daniel Durant,7.25,9.5,3.0,0.12087912087912088,1208791.2087912087,10000000,rank,0,
31,4,Wayne Brady,9.0,2.0,10.0,0.04395604395604396,439560.4395604396,10000000,rank,0,
31,4,Sam Champion,6.25,13.0,13.0,0.01098901098901099,109890.1098901099,10000000,rank,1,
31,4,Jessie James Decker,7.75,8.0,5.0,0.0989010989010989,989010.989010989,10000000,rank,0,
31,4,Jordin Sparks,8.5,4.5,8.0,0.06593406593406594,659340.6593406594,10000000,rank,0,
31,4,Heidi D'Amelio,8.5,4.5,9.0,0.054945054945054944,549450.5494505494,10000000,rank,0,
31,4,Charli D'Amelio,9.0,2.0,11.0,0.03296703296703297,329670.3296703297,10000000,rank,0,
31,4,Vinny Guadagnino,7.25,9.5,4.0,0.10989010989010989,1098901.0989010988,10000000,rank,0,
31,4,Shangela,8.0,6.5,7.0,0.07692307692307693,769230.7692307692,10000000,rank,0,
31,4,Gabby Windey,9.0,2.0,12.0,0.02197802197802198,219780.2197802198,10000000,rank,0,
31,5,Selma Blair,10.0,4.0,11.0,0.02564102564102564,256410.2564102564,10000000,rank,1,
31,5,Joseph Baena,8.75,10.0,12.0,0.01282051282051282,128205.1282051282,10000000,rank,1,
31,5,Trevor Donovan,9.0,7.5,4.0,0.11538461538461539,1153846.153846154,10000000,rank,0,
31,5,Daniel Durant,8.375,11.0,2.0,0.14102564102564102,1410256.4102564103,10000000,rank,0,
31,5,Wayne Brady,10.25,2.5,8.0,0.0641025641025641,641025.641025641,10000000,rank,0,
31,5,Jessie James Decker,9.0,7.5,5.0,0.10256410256410256,1025641.0256410256,10000000,rank,0,
31,5,Jordin Sparks,8.875,9.0,3.0,0.1282051282051282,1282051.282051282,10000000,rank,0,
31,5,Heidi D'Amelio,9.75,5.0,7.0,0.07692307692307693,769230.7692307692,10000000,rank,0,
31,5,Charli D'Amelio,10.5,1.0,10.0,0.038461538461538464,384615.3846153846,10000000,rank,0,
31,5,Vinny Guadagnino,7.75,12.0,1.0,0.15384615384615385,1538461.5384615385,10000000,rank,0,
31,5,Shangela,9.625,6.0,6.0,0.08974358974358974,897435.8974358975,10000000,rank,0,
31,5,Gabby Windey,10.25,2.5,9.0,0.05128205128205128,512820.5128205128,10000000,rank,0,
31,6,Trevor Donovan,8.5,6.5,2.0,0.16363636363636364,1636363.6363636365,10000000,rank,0,
31,6,Daniel Durant,8.5,6.5,3.0,0.14545454545454545,1454545.4545454546,10000000,rank,0,
31,6,Wayne Brady,8.5,6.5,4.0,0.12727272727272726,1272727.2727272727,10000000,rank,0,
31,6,Jessie James Decker,8.0,9.0,10.0,0.01818181818181818,181818.18181818182,10000000,rank,1,
31,6,Jordin Sparks,8.5,6.5,5.0,0.10909090909090909,1090909.0909090908,10000000,rank,0,
31,6,Heidi D'Amelio,9.0,3.5,6.0,0.09090909090909091,909090.9090909091,10000000,rank,0,
31,6,Charli D'Amelio,10.0,1.0,9.0,0.03636363636363636,363636.36363636365,10000000,rank,0,
31,6,Vinny Guadagnino,7.0,10.0,1.0,0.18181818181818182,1818181.8181818181,10000000,rank,0,
31,6,Shangela,9.0,3.5,7.0,0.07272727272727272,727272.7272727273,10000000,rank,0,
31,6,Gabby Windey,9.25,2.0,8.0,0.05454545454545454,545454.5454545454,10000000,rank,0,
31,7,Trevor Donovan,9.75,1.5,7.0,0.06666666666666667,666666.6666666666,10000000,rank,0,
31,7,Daniel Durant,9.125,4.5,4.0,0.13333333333333333,1333333.3333333333,10000000,rank,0,
31,7,Wayne Brady,9.5,3.0,6.0,0.08888888888888889,888888.8888888889,10000000,rank,0,
31,7,Jordin Sparks,8.625,8.0,9.0,0.022222222222222223,222222.22222222222,10000000,rank,1,
31,7,Heidi D'Amelio,8.75,7.0,2.0,0.17777777777777778,1777777.7777777778,10000000,rank,0,
31,7,Charli D'Amelio,9.75,1.5,8.0,0.044444444444444446,444444.44444444444,10000000,rank,0,
31,7,Vinny Guadagnino,7.875,9.0,1.0,0.2,2000000.0,10000000,rank,0,
31,7,Shangela,9.125,4.5,5.0,0.1111111111111111,1111111.111111111,10000000,rank,0,
31,7,Gabby Windey,8.875,6.0,3.0,0.15555555555555556,1555555.5555555555,10000000,rank,0,
31,8,Trevor Donovan,9.75,5.5,1.0,0.2222222222222222,2222222.222222222,10000000,rank,0,
31,8,Daniel Durant,9.75,5.5,2.0,0.19444444444444445,1944444.4444444445,10000000,rank,0,
31,8,Wayne Brady,11.25,1.5,5.0,0.1111111111111111,1111111.111111111,10000000,rank,0,
31,8,Heidi D'Amelio,8.75,7.0,7.0,0.05555555555555555,555555.5555555555,10000000,rank,1,
31,8,Charli D'Amelio,11.25,1.5,6.0,0.08333333333333333,833333.3333333333,10000000,rank,0,
31,8,Vinny Guadagnino,7.25,8.0,8.0,0.027777777777777776,277777.77777777775,10000000,rank,1,
