season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share
27,6,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,6.333333333333333,0.1419213973799126
27,6,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,10.0,0.1200873362445414
27,6,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,8.0,0.0
27,6,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,8.666666666666666,0.1200873362445414
27,6,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,7.333333333333333,0.1288209606986899
27,6,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,9.0,0.1200873362445414
27,6,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,7.333333333333333,0.1288209606986899
28,4,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,6.5,0.1636363636363636
28,4,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,7.0,0.1454545454545454
28,4,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,8.0,0.0909090909090909
28,4,Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,5.0,0.0181818181818181
28,4,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,7.75,0.109090909090909
28,4,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,5.25,0.1818181818181818
28,4,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,8.0,0.0727272727272727
28,4,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,8.0,0.0545454545454545
28,4,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,7.0,0.1272727272727272
28,4,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,8.0,0.0363636363636363
28,6,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,9.0,0.0666666666666666
28,6,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,9.0,0.0444444444444444
28,6,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,8.666666666666666,0.1111111111111111
28,6,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,9.0,0.0222222222222222
28,6,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,7.0,0.2
28,6,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,8.666666666666666,0.0888888888888888
28,6,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,8.333333333333334,0.1555555555555555
28,6,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,8.333333333333334,0.1333333333333333
28,6,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,8.0,0.1777777777777777
28,7,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,8.0,0.1944444444444444
28,7,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,9.0,0.1111111111111111
28,7,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,8.5,0.1666666666666666
28,7,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,7.0,0.2222222222222222
28,7,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,9.0,0.0833333333333333
28,7,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,9.0,0.0555555555555555
28,7,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,8.166666666666666,0.0277777777777777
28,7,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,8.666666666666666,0.1388888888888889
28,8,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,8.6666,0.0357142857142857
28,8,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,10.6666,0.0714285714285714
28,8,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,9.999933333333333,0.1785714285714285
28,8,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,6.666666666666667,0.25
28,8,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,8.0,0.2142857142857142
28,8,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,10.0,0.1428571428571428
28,8,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,10.333266666666667,0.1071428571428571
28,9,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,9.0,0.1904761904761904
28,9,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,9.25,0.1428571428571428
28,9,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,6.25,0.0476190476190476
28,9,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,8.75,0.2857142857142857
28,9,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,10.0,0.0952380952380952
28,9,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,8.875,0.238095238095238
28,10,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,8.5,0.0666666666666666
28,10,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,9.5,0.2
28,10,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,9.0,0.3333333333333333
28,10,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,9.833333333333334,0.1333333333333333
28,10,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,9.0,0.2666666666666666
29,2,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,6.0,0.1
29,2,Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,6.666666666666667,0.0416666666666666
29,2,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,6.0,0.0916666666666666
29,2,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,5.0,0.125
29,2,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,7.0,0.0333333333333333
29,2,Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,5.0,0.0083333333333333
29,2,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,6.0,0.0833333333333333
29,2,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,6.0,0.075
29,2,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,7.0,0.025
29,2,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,6.333333333333333,0.05
29,2,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,6.0,0.0666666666666666
29,2,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,7.333333333333333,0.0166666666666666
29,2,Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,5.333333333333333,0.1166666666666666
29,2,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,5.333333333333333,0.1083333333333333
29,2,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,6.0,0.0583333333333333
29,3,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,5.0,0.1333333333333333
29,3,Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,6.666666666666667,0.0952380952380952
29,3,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,7.333333333333333,0.0666666666666666
29,3,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,6.0,0.1238095238095238
29,3,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,6.333333333333333,0.1047619047619047
29,3,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,7.333333333333333,0.0571428571428571
29,3,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,8.0,0.0285714285714285
29,3,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,8.0,0.019047619047619
29,3,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,7.0,0.0857142857142857
29,3,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,6.0,0.1142857142857142
29,3,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,7.666666666666667,0.0380952380952381
29,3,Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,4.0,0.0095238095238095
29,3,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,7.0,0.0761904761904762
29,3,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,7.333333333333333,0.0476190476190476
29,4,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,7.0,0.0109890109890109
29,4,Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,7.0,0.1428571428571428
29,4,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,7.333333333333333,0.1098901098901098
29,4,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,9.333333333333334,0.0219780219780219
29,4,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,8.0,0.0879120879120879
29,4,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,7.333333333333333,0.0989010989010989
29,4,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,8.0,0.0769230769230769
29,4,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,8.0,0.0659340659340659
29,4,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,8.0,0.0549450549450549
29,4,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,7.0,0.1318681318681318
29,4,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,8.333333333333334,0.0329670329670329
29,4,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,8.0,0.0439560439560439
29,4,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,7.0,0.1208791208791208
29,5,Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,6.333333333333333,0.0128205128205128
29,5,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,6.333333333333333,0.1538461538461538
29,5,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,8.0,0.1282051282051282
29,5,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,8.0,0.1153846153846153
29,5,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,7.0,0.141025641025641
29,5,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,9.666666666666666,0.0256410256410256
29,5,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,8.666666666666666,0.0641025641025641
29,5,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,8.0,0.1025641025641025
29,5,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,8.0,0.0897435897435897
29,5,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,9.0,0.0384615384615384
29,5,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,8.666666666666666,0.0512820512820512
29,5,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,8.0,0.0769230769230769
29,6,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,8.0,0.1363636363636363
29,6,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,6.0,0.1666666666666666
29,6,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,9.0,0.0757575757575757
29,6,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,7.0,0.0151515151515151
29,6,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,7.333333333333333,0.1515151515151515
29,6,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,8.666666666666666,0.0909090909090909
29,6,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,9.0,0.0606060606060606
29,6,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,8.0,0.1212121212121212
29,6,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,9.0,0.0454545454545454
29,6,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,9.0,0.0303030303030303
29,6,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,8.333333333333334,0.106060606060606
29,8,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,9.0,0.0277777777777777
29,8,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,8.999933333333333,0.1944444444444444
29,8,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,9.6666,0.1111111111111111
29,8,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,10.0,0.0833333333333333
29,8,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,10.0,0.0555555555555555
29,8,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,9.0,0.1666666666666666
29,8,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,8.0,0.2222222222222222
29,8,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,9.333333333333334,0.1388888888888889
29,9,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,9.6666,0.1785714285714285
29,9,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,8.6666,0.2142857142857142
29,9,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,10.0,0.1071428571428571
29,9,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,9.6666,0.1428571428571428
29,9,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,8.333266666666667,0.0357142857142857
29,9,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,8.0,0.25
29,9,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,10.0,0.0714285714285714
30,2,Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,3.75,0.0083333333333333
30,2,Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,5.75,0.1166666666666666
30,2,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,6.75,0.0666666666666666
30,2,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,5.5,0.125
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,6.5,0.075
30,2,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,7.0,0.0416666666666666
30,2,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,6.25,0.0833333333333333
30,2,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,6.0,0.1083333333333333
30,2,Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,7.5,0.0333333333333333
30,2,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,6.75,0.0583333333333333
30,2,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,6.75,0.05
30,2,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,7.75,0.025
30,2,Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,6.0,0.1
30,2,Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,6.0,0.0916666666666666
30,2,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,8.0,0.0166666666666666
30,3,Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,6.333333333333333,0.1238095238095238
30,3,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,7.666666666666667,0.0476190476190476
30,3,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,6.666666666666667,0.1047619047619047
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,7.333333333333333,0.0666666666666666
30,3,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,7.0,0.0857142857142857
30,3,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,6.333333333333333,0.1142857142857142
30,3,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,6.0,0.1333333333333333
30,3,Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,7.333333333333333,0.0571428571428571
30,3,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,6.666666666666667,0.0952380952380952
30,3,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,8.0,0.0380952380952381
30,3,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,8.0,0.0285714285714285
30,3,Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,7.0,0.0095238095238095
30,3,Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,7.0,0.0761904761904762
30,3,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,8.0,0.019047619047619
30,5,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,9.0,0.106060606060606
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,8.0,0.1515151515151515
30,5,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,9.0,0.0909090909090909
30,5,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,7.0,0.1666666666666666
30,5,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,8.0,0.1363636363636363
30,5,Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,9.0,0.0151515151515151
30,5,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,8.5,0.1212121212121212
30,5,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,9.0,0.0757575757575757
30,5,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,10.0,0.0303030303030303
30,5,Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,9.0,0.0606060606060606
30,5,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,9.75,0.0454545454545454
30,6,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,8.5,0.1818181818181818
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,8.5,0.1636363636363636
30,6,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,9.0,0.1454545454545454
30,6,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,10.0,0.0545454545454545
30,6,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,9.0,0.1272727272727272
30,6,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,9.5,0.0909090909090909
30,6,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,9.0,0.109090909090909
30,6,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,10.0,0.0363636363636363
30,6,Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,8.0,0.0181818181818181
30,6,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,9.5,0.0727272727272727
30,7,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,9.5,0.1111111111111111
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,8.0,0.0222222222222222
30,7,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,8.5,0.2
30,7,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,8.5,0.1777777777777777
30,7,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,9.0,0.1333333333333333
30,7,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,9.5,0.0888888888888888
30,7,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,10.5,0.0444444444444444
30,7,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,9.75,0.0666666666666666
30,7,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,8.5,0.1555555555555555
31,1,Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,4.5,0.0073529411764705
31,1,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,5.25,0.088235294117647
31,1,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,7.0,0.0441176470588235
31,1,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,5.75,0.0735294117647058
31,1,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,5.25,0.0808823529411764
31,1,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,6.75,0.0514705882352941
31,1,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,7.25,0.0220588235294117
31,1,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,5.0,0.1102941176470588
31,1,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,5.0,0.1029411764705882
31,1,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,6.5,0.0588235294117647
31,1,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,6.0,0.0661764705882353
31,1,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,8.0,0.0147058823529411
31,1,Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,5.0,0.0955882352941176
31,1,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,4.25,0.1176470588235294
31,1,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,7.0,0.0367647058823529
31,1,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,7.0,0.0294117647058823
31,2,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,5.25,0.125
31,2,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,7.0,0.075
31,2,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,6.0,0.1166666666666666
31,2,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,7.5,0.0416666666666666
31,2,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,7.25,0.05
31,2,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,8.0,0.0333333333333333
31,2,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,6.5,0.1
31,2,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,6.25,0.1083333333333333
31,2,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,6.75,0.0916666666666666
31,2,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,7.0,0.0666666666666666
31,2,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,8.0,0.025
31,2,Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,5.75,0.0083333333333333
31,2,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,6.75,0.0833333333333333
31,2,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,7.0,0.0583333333333333
31,2,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,8.0,0.0166666666666666
31,3,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,6.0,0.0095238095238095
31,3,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,7.0,0.0952380952380952
31,3,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,7.25,0.0857142857142857
31,3,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,6.75,0.1047619047619047
31,3,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,7.75,0.0571428571428571
31,3,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,8.25,0.0380952380952381
31,3,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,6.25,0.1238095238095238
31,3,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,6.5,0.1142857142857142
31,3,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,7.25,0.0761904761904762
31,3,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,8.0,0.0476190476190476
31,3,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,8.25,0.0285714285714285
31,3,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,5.75,0.1333333333333333
31,3,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,7.5,0.0666666666666666
31,3,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,8.25,0.019047619047619
31,4,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,8.0,0.0879120879120879
31,4,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,7.0,0.1428571428571428
31,4,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,7.0,0.1318681318681318
31,4,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,7.25,0.1208791208791208
31,4,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,9.0,0.0439560439560439
31,4,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,6.25,0.0109890109890109
31,4,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,7.75,0.0989010989010989
31,4,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,8.5,0.0659340659340659
31,4,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,8.5,0.0549450549450549
31,4,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,9.0,0.0329670329670329
31,4,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,7.25,0.1098901098901098
31,4,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,8.0,0.0769230769230769
31,4,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,9.0,0.0219780219780219
31,6,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,8.5,0.1636363636363636
31,6,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,8.5,0.1454545454545454
31,6,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,8.5,0.1272727272727272
31,6,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,8.0,0.0181818181818181
31,6,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,8.5,0.109090909090909
31,6,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,9.0,0.0909090909090909
31,6,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,10.0,0.0363636363636363
31,6,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,7.0,0.1818181818181818
31,6,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,9.0,0.0727272727272727
31,6,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,9.25,0.0545454545454545
31,7,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,9.75,0.0666666666666666
31,7,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,9.125,0.1333333333333333
31,7,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,9.5,0.0888888888888888
31,7,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,8.625,0.0222222222222222
31,7,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,8.75,0.1777777777777777
31,7,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,9.75,0.0444444444444444
31,7,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,7.875,0.2
31,7,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,9.125,0.1111111111111111
31,7,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,8.875,0.1555555555555555
32,1,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,5.0,0.1047619047619047
32,1,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,5.666666666666667,0.0761904761904762
